gene_name,slope_best_fit,r_squared,percentage_within_95_CI,num_exons,mean_exon_expression,std_dev_exon_expression,sum_exon_expression
gene-LOC111106852,-7.799999999999999,0.11655172413793108,100,4,38,29.49576240750525,152
gene-LOC111109577,-0.8928571428571431,0.13634380453752196,85.71428571428571,7,4.571428571428571,5.223572942509206,32
gene-LOC111110140,20.000000000000007,0.7500000000000001,100,3,15.333333333333334,23.094010767585033,46
gene-LOC111110153,17.000000000000007,0.8156161806208844,100,3,12.333333333333334,18.823743871327334,37
gene-LOC111108414,-6.035714285714286,0.21448633223190178,100,7,20.571428571428573,28.153490860265403,144
gene-LOC111109820,333.99999999999994,1,NA,2,182,236.17366491630688,364
gene-LOC111107860,0.9054945054945052,0.043150134729777814,71.42857142857143,14,21.285714285714285,18.235335821625895,298
gene-LOC111107862,-0.1999999999999997,0.003154574132492074,100,5,7.2,5.630275304103699,36
gene-LOC111107861,0.03296703296703319,1.534814713757055e-4,30.76923076923077,13,11.692307692307692,10.36327341612851,152
gene-LOC111107858,-1.0857142857142859,0.004436848270696909,93.33333333333333,15,30,72.8942482543817,450
gene-LOC111108782,-0.8831168831168834,0.10478528534199492,52.38095238095239,21,10.952380952380953,16.927717478963874,230
gene-LOC111107731,1.4412891986062715,0.2228153766098337,39.02439024390244,41,27.463414634146343,36.5766985668305,1126
gene-LOC111109428,15.999999999999991,0.3983319848135928,100,5,35.8,40.08366250731088,179
gene-LOC111107062,-1.8345567476002276,0.03258409321334005,77.27272727272727,22,32.04545454545455,65.99529367976771,705
gene-LOC111107063,-0.29999999999999977,0.0034317186838017277,77.77777777777779,9,22.22222222222222,14.024779657607619,200
gene-LOC111109821,1.700000000000002,0.03026811897779632,100,5,38.2,15.449919093639293,191
gene-LOC111105740,3.5142857142857142,0.16657308009909166,83.33333333333334,6,24.5,16.109003693587013,147
gene-LOC111110407,-4.500000000000001,0.05894853283651591,100,5,20.6,29.305289624912426,103
gene-LOC111106968,0.5438596491228066,0.07050775770915602,66.66666666666666,18,16.833333333333332,10.9342957491286,303
gene-LOC111106825,-0.23217391304347848,0.01700309068322981,29.166666666666668,24,14.416666666666666,12.590253879633373,346
gene-LOC111109752,-0.08462332301341587,0.004577250980936743,61.111111111111114,18,6.666666666666667,6.677442271867099,120
gene-LOC111106764,-1.338235294117647,0.0770195185559282,68.75,16,12.875,22.95756955777331,206
gene-LOC111106709,0.10000000000000048,4.572578248245338e-6,100,4,59.75,60.373145244112195,239
gene-LOC111109359,0.5,0.002182453077258839,100,4,21.25,13.81725973797506,85
gene-LOC111110393,-1.2121212121212124,0.06546344848353922,80,10,6.8,14.34340731253677,68
gene-LOC111109842,38,1,NA,2,26,26.870057685088806,52
gene-LOC111109838,45.000000000000014,1,NA,2,76.5,31.81980515339464,153
gene-LOC111109857,1.5648351648351648,0.24128011575109706,71.42857142857143,14,8.285714285714286,13.326829915790011,116
gene-LOC111107995,-15.171428571428587,0.5559843961049414,83.33333333333334,6,66.83333333333333,38.0652947797159,401
gene-LOC111110227,315,1,NA,2,376.5,222.73863607376248,753
gene-LOC111107014,0.6065934065934064,0.020026289499973704,71.42857142857143,14,16,17.931493566863345,224
gene-LOC111109360,5.799999999999998,0.18483516483516482,100,4,14,17.416467303484175,56
gene-LOC111108313,-0.709890109890108,0.004654227466896884,78.57142857142857,14,31.928571428571427,43.529767508460914,447
gene-LOC111108238,-1.283516483516486,0.008132032993942266,78.57142857142857,14,56.142857142857146,59.5416559327064,786
gene-LOC111108240,13.678571428571425,0.10538971974434427,85.71428571428571,7,69.57142857142857,91.02171378826253,487
gene-LOC111108239,NA,0,NA,1,273,NA,273
gene-LOC111108370,-1.5272727272727273,0.20908183813791478,57.14285714285714,21,29.285714285714285,20.72472643279727,615
gene-LOC111106072,-340.99999999999994,1,NA,2,188.5,241.1234123846127,377
gene-LOC111106331,-1.2441176470588238,0.32410270343703296,62.5,16,5.375,10.404326023342406,86
gene-LOC111106138,-8.500000000000014,0.2652998776009795,100,3,22.666666666666668,16.502525059315417,68
gene-LOC111110181,-0.36666666666666653,0.25208333333333355,66.66666666666666,9,1.6666666666666667,2,15
gene-LOC111110098,3.120879120879119,0.25923652247138645,76.92307692307693,13,18,23.871182068203773,234
gene-LOC111110081,29.000000000000014,0.5123883021933385,100,3,45.333333333333336,40.513372277969324,136
gene-LOC111105719,-21.4,0.5492444231230512,100,4,24.5,37.278233148402656,98
gene-LOC111105718,2.899999999999999,0.22486631016042785,77.77777777777779,9,12.666666666666666,16.748134224444225,114
gene-LOC111105716,0.8133412939643941,0.2662243971124564,39.58333333333333,48,18.3125,22.068709194964594,879
gene-LOC111105803,-6.51428571428572,0.29054325955734406,100,6,23,22.609732417700126,138
gene-LOC111108535,-55.29999999999998,0.7042801377197934,100,4,68.75,85.07006915870392,275
gene-LOC111109725,10.500000000000009,0.13267148014440439,100,3,40,28.827070610799147,120
gene-LOC111109534,0.07272727272727292,1.166053274058944e-4,81.81818181818183,11,30.818181818181817,22.337493958894232,339
gene-LOC111109535,14.5,0.2329588263971989,100,5,31.6,47.50052631287363,158
gene-LOC111110586,-1.304639804639805,0.04115079691808703,74.07407407407408,27,17.74074074074074,51.047182241675344,479
gene-LOC111109361,11.499999999999998,0.23576076299135396,100,4,32.75,30.576407026769292,131
gene-LOC111110101,-7.700000000000001,0.32844006204298726,100,5,16.6,21.243822631532208,83
gene-LOC111106917,4.276223776223775,0.0993548052254243,83.33333333333334,12,21.083333333333332,48.91450488228198,253
gene-LOC111109734,-25.500000000000004,0.19583877120770996,100,3,89.66666666666667,57.62233363317849,269
gene-LOC111106161,-0.10439560439560436,0.01962383126766688,92.3076923076923,13,1.3846153846153846,2.902253766140536,18
gene-LOC111109840,-1.6428571428571421,0.18106458302953715,61.53846153846154,13,16.923076923076923,15.03585458419052,220
gene-LOC111106384,-0.24019607843137225,0.032203980900262906,47.05882352941176,17,6.0588235294117645,6.758980953473073,103
gene-LOC111106344,-0.3280701754385964,0.15928304636968202,42.10526315789473,19,3.210526315789474,4.6257605665137325,61
gene-LOC111106345,-0.5428571428571433,0.12629737609329444,83.33333333333334,6,1.8333333333333333,2.857738033247041,11
gene-LOC111106346,-1.3,0.9657142857142856,100,4,2.25,1.707825127659933,9
gene-LOC111109363,NA,0,NA,1,326,NA,326
gene-LOC111110145,-143.36363636363637,0.5135303181468754,70,10,374.1,605.7057316332192,3741
gene-LOC111109525,7.812252964426877,0.0739674677979118,73.33333333333333,45,111.06666666666666,377.26843590111366,4998
gene-LOC111109526,274.99999999999994,0.40258958877928147,100,7,445.14285714285717,936.2779908715553,3116
gene-LOC111109530,1.1999999999999955,0.004265402843601865,100,5,49,29.0516780926679,245
gene-LOC111109528,3.7857142857142856,0.07186716471370817,85.71428571428571,7,52.57142857142857,30.506049361053744,368
gene-LOC111109529,0.17142857142857407,4.270766602605228e-5,100,6,76,49.07545211202847,456
gene-LOC111109527,-0.31818181818181845,0.0012356263869275834,63.63636363636363,11,55.45454545454545,30.021204627275157,610
gene-LOC111106208,-0.34158926728586186,0.03428437139060623,38.88888888888889,18,13.944444444444445,9.848691894162585,251
gene-LOC111107246,-3.500000000000001,0.3842534504391465,100,5,6.8,8.927485648266257,34
gene-LOC111107248,-3.299999999999998,0.06570135746606338,100,4,54.25,16.62077013859466,217
gene-LOC111107245,-4.1575757575757555,0.03139720483774601,90,10,66.2,71.0395820808528,662
gene-LOC111107247,36.5,0.8911669286598214,100,4,45.25,49.91576237355625,181
gene-LOC111107249,1.1166666666666665,0.3387072434607647,88.88888888888889,9,2.111111111111111,5.254627590144816,19
gene-LOC111109364,-50.000000000000014,0.7200460829493087,100,3,52,58.92367945062494,156
gene-LOC111110296,-17.59393939393939,0.3973604794649761,70,10,58.3,84.50384606631819,583
gene-LOC111107791,-0,NA,100,3,0,0,0
gene-LOC111108532,-0,NA,100,4,0,0,0
gene-LOC111106430,-0,NA,100,3,0,0,0
gene-LOC111108650,0,NA,100,5,0,0,0
gene-LOC111106125,-0,NA,100,4,0,0,0
gene-LOC111106123,2.273809523809523,0.11417617326260107,87.5,8,16.625,16.48321657236319,133
gene-LOC111110414,-222.99999999999991,1,NA,2,130.5,157.6848122046001,261
gene-LOC111106395,-14.000000000000012,0.8293370944992944,100,3,27.333333333333332,15.37313674346694,82
gene-LOC111109908,124.50000000000006,0.7379548664561284,100,3,85.66666666666667,144.92871811112292,257
gene-LOC111109738,-50.00000000000002,0.9868421052631579,100,3,69.66666666666667,50.33222956847167,209
gene-LOC111105838,-16.000000000000007,0.9400244798041615,100,3,13.666666666666666,16.502525059315417,41
gene-LOC111109922,-1.5700924586837757e-16,8.320017359752858e-32,100,3,0.3333333333333333,0.5773502691896257,1
gene-LOC111106019,-5.127272727272725,0.32758279782501265,72.72727272727273,11,26.818181818181817,29.7113385151803,295
gene-LOC111108147,-3.02197802197802,0.060501839255913514,76.92307692307693,13,40.84615384615385,47.8467103603549,531
gene-LOC111109513,15.2,0.8818320610687023,100,4,25,20.896570691543307,100
gene-LOC111109365,NA,0,NA,1,673,NA,673
gene-LOC111109366,NA,0,NA,1,563,NA,563
gene-LOC111108507,5.428571428571431,0.05680454751086719,85.71428571428571,7,30,49.20365840057018,210
gene-LOC111108508,-3.25714285714286,0.15557861133280135,83.33333333333334,6,12.333333333333334,15.44884030167529,74
gene-LOC111108509,-1.619047619047618,0.11309218088879083,87.5,8,11.25,11.792854979665805,90
gene-LOC111108063,2.2323076923076925,0.21206095878420866,52,25,27.24,35.67711684913267,681
gene-LOC111106958,-47.50000000000003,0.8791726198207557,100,3,44.333333333333336,50.658990646610135,133
gene-LOC111108190,3.8333333333333313,0.012457806735222537,77.77777777777779,9,79.44444444444444,94.05598214774953,715
gene-LOC111107993,-0.6466165413533839,0.030908325305359755,40,20,34.1,21.759208576939027,682
gene-LOC111106951,-3.535714285714285,0.13202667205496085,100,8,26.125,23.835372873106056,209
gene-LOC111106949,-7.325174825174828,0.41514663338870367,66.66666666666666,12,45.416666666666664,40.99103745351112,545
gene-LOC111107000,-20.000000000000014,0.8595988538681947,100,3,21.333333333333332,21.571586249817916,64
gene-LOC111110539,-1.8916083916083921,0.1645846848891853,66.66666666666666,12,19.916666666666668,16.811567085753424,239
gene-LOC111105785,0.8571428571428542,0.0010983378487222574,83.33333333333334,6,32,48.38594837346892,192
gene-LOC111105784,-40.50000000000004,0.589805825242718,100,3,64,52.73518749374084,192
gene-LOC111109368,0,NA,100,10,0,0,0
gene-LOC111109370,-10.999999999999991,1,NA,2,22.5,7.7781745930520225,45
gene-LOC111109695,0,NA,100,5,0,0,0
gene-LOC111110382,17.000000000000004,0.030862879111490816,100,3,276,96.76776322722355,828
gene-LOC111106865,1.9000000000000004,0.12824156305506215,100,4,8.25,6.849574196011505,33
gene-LOC111110680,6.299999999999998,0.6498035363457758,80,5,16.2,12.357184145265457,81
gene-LOC111107392,-0,NA,100,4,0,0,0
gene-LOC111109371,2.2,0.6368421052631579,100,4,3,3.559026084010437,12
gene-LOC111106602,16.000000000000004,0.994818652849741,100,3,18.666666666666668,16.041612554021285,56
gene-LOC111106062,9.904761904761902,0.22694321174162532,87.5,8,44,50.928521338384506,352
gene-LOC111109372,-10.599999999999996,0.22489991993594882,100,4,39,28.855964143772194,156
gene-LOC111110686,0,NA,100,11,0,0,0
gene-LOC111110687,5.6999999999999975,0.03301158301158296,100,5,36,49.60342730094363,180
gene-LOC111108779,1.6157635467980302,0.021575983786565923,48.275862068965516,29,49.724137931034484,93.66158556653544,1442
gene-LOC111108778,-52.25714285714287,0.30363367504158206,100,6,135.16666666666666,177.42087438254458,811
gene-LOC111107128,-0.08571428571428598,0.010018552875695749,83.33333333333334,6,1.1666666666666667,1.6020819787597222,7
gene-LOC111109373,NA,0,NA,1,254,NA,254
gene-LOC111110255,-0.5584415584415584,0.09434698980146464,50,22,11.954545454545455,11.805879377614692,263
gene-LOC111110456,-1.0714285714285705,0.20233812949640256,85.71428571428571,7,2.857142857142857,5.145501965424799,20
gene-LOC111109374,2.1999999999999993,0.1276371308016878,100,5,4.6,9.736529155710468,23
gene-LOC111109375,0.19999999999999996,0.18620689655172415,66.66666666666666,9,1.1111111111111112,1.2692955176439846,10
gene-LOC111107870,-13.000000000000009,0.7500000000000002,100,3,17.333333333333332,15.01110699893027,52
gene-LOC111109376,17.999999999999996,1,NA,2,9,12.727922061357855,18
gene-LOC111109377,0.8571428571428571,0.2748091603053436,71.42857142857143,7,3.857142857142857,3.532165125838609,27
gene-LOC111107871,-0,NA,100,3,0,0,0
gene-LOC111107866,NA,0,NA,1,7,NA,7
gene-LOC111107865,0.2499999999999999,0.3333333333333332,87.5,8,0.375,1.0606601717798212,3
gene-LOC111107101,1.6,0.5333333333333333,100,4,2,2.8284271247461903,8
gene-LOC111109378,1.9999999999999998,1,NA,2,1,1.4142135623730951,2
gene-LOC111109379,0,NA,NA,2,0,0,0
gene-LOC111109380,-5.1000000000000005,0.36250871080139374,100,4,9.25,10.935416468216166,37
gene-LOC111107176,2.4999999999999987,0.07239382239382229,100,3,7.666666666666667,9.291573243177568,23
gene-LOC111109381,-9.799999999999999,0.5444444444444445,100,4,14,17.146428199482248,56
gene-LOC111107096,3.280632411067193,0.3489511710049602,50,22,27.363636363636363,36.06283597456166,602
gene-LOC111107099,0.2476923076923075,0.019711367362520046,48,25,16.48,12.984349553725567,412
gene-LOC111107097,-3.484848484848486,0.05186726060072677,90,10,28.5,46.32793733567012,285
gene-LOC111110433,1.942857142857145,0.00206557669972303,83.33333333333334,6,49,79.97499609252883,294
gene-LOC111109654,-126.99999999999996,1,NA,2,73.5,89.80256121069154,147
gene-LOC111106139,-9.86713286713287,0.2801218834148646,75,12,39.166666666666664,67.21854902728363,470
gene-LOC111110371,-1.318681318681319,0.07372818874416312,64.28571428571429,14,16.857142857142858,20.316182041595628,236
gene-LOC111109519,44.99999999999999,1,NA,2,84.5,31.81980515339464,169
gene-LOC111109382,-0.31428571428571433,0.003479177648919333,100,6,7.833333333333333,9.96828303504002,47
gene-LOC111109383,1.3000000000000003,0.04254783484390733,100,5,5.6,9.964938534682489,28
gene-LOC111109384,-0.2999999999999993,0.005319148936170188,80,5,3.6,6.5038450166036395,18
gene-LOC111108152,15.285714285714286,0.4309200538979403,100,6,19.166666666666668,43.563363812573826,115
gene-LOC111108158,2.500000000000001,0.7500000000000001,100,3,2.6666666666666665,2.886751345948129,8
gene-LOC111108159,-12.500000000000005,0.604838709677419,100,3,15.666666666666666,16.072751268321593,47
gene-LOC111108155,1.5000000000000009,0.05498533724340181,100,5,6.6,10.114346246792227,33
gene-LOC111108157,-1.0000000000000002,0.05769230769230765,100,3,4.666666666666667,4.163331998932265,14
gene-LOC111108156,-0.09090909090909097,0.016195206218959177,80,10,1.7,2.1628170930011112,17
gene-LOC111108153,15.571428571428573,0.42813900133331745,100,6,20.166666666666668,44.52153037201963,121
gene-LOC111108154,18.000000000000007,0.7500000000000001,100,3,12,20.784609690826528,36
gene-LOC111108150,0.3112781954887211,0.009192072022905824,40,20,23.9,19.207728707613068,478
gene-LOC111107518,0.6241956241956244,0.13109315426504775,27.77777777777778,36,16.38888888888889,18.163193202231465,590
gene-LOC111106506,3.400000000000001,0.13938453774380208,58.620689655172406,29,45.172413793103445,77.5426467756003,1310
gene-LOC111110417,3.456043956043954,0.24737457482993183,69.23076923076923,13,21.153846153846153,27.061184236978473,275
gene-LOC111107966,41.164835164835154,0.279239645986818,85.71428571428571,14,119.85714285714286,325.87936822904675,1678
gene-LOC111107967,360.29999999999995,0.6741782523445954,100,4,392.75,566.501765222316,1571
gene-LOC111110091,-5.599999999999999,0.27489481065918686,100,5,17.8,16.88786546606764,89
gene-LOC111105791,1.7151515151515153,0.07746622598676606,70,10,22.1,18.65743819499344,221
gene-LOC111108484,4.928571428571426,0.04935110705696978,100,7,43.42857142857143,47.92653107572444,304
gene-LOC111108694,-8.9,0.5888343740707702,100,5,15.6,18.338484124921557,78
gene-LOC111109772,0.6727272727272724,0.027550815053330607,81.81818181818183,11,10.090909090909092,13.442131865552765,111
gene-LOC111109708,-0.8391608391608397,0.07215139768280442,58.333333333333336,12,14.833333333333334,11.26404846752658,178
gene-LOC111107480,26.08571428571429,0.7527817204025944,83.33333333333334,6,55.833333333333336,56.24737030890126,335
gene-LOC111107481,-5.0470588235294125,0.3490831495838964,62.5,16,30.5,40.66939881532551,488
gene-LOC111109385,-1.999999999999999,0.26455026455026454,100,5,14.6,6.148170459575759,73
gene-LOC111105777,1.25,0.29398954703832747,55.55555555555556,9,7.111111111111111,6.313565641625271,64
gene-LOC111109386,57.7,0.7368701791662515,100,4,59.25,86.77701308526355,237
gene-LOC111109387,NA,0,NA,1,139,NA,139
gene-LOC111110670,-1.4999999999999987,0.010947274352100106,71.42857142857143,7,32.142857142857146,30.970031597382285,225
gene-LOC111109388,NA,0,NA,1,1377,NA,1377
gene-LOC111110405,-0.19999999999999993,0.33333333333333337,100,5,0.4,0.5477225575051661,2
gene-LOC111107916,1.0000000000000002,0.75,100,3,0.6666666666666666,1.1547005383792515,2
gene-LOC111109389,NA,0,NA,1,685,NA,685
gene-LOC111109390,-617.9999999999999,1,NA,2,491,436.9919907732864,982
gene-LOC111105886,-2.0000000000000027,0.07692307692307701,100,3,6,7.211102550927978,18
gene-LOC111105887,0.9999999999999999,0.75,100,3,1.3333333333333333,1.1547005383792515,4
gene-LOC111108787,-0.02364532019704434,0.006161416269989846,93.10344827586206,29,0.6896551724137931,2.5649206096856387,20
gene-LOC111110650,-0,NA,100,3,0,0,0
gene-LOC111109391,30.642857142857128,0.3268760101593164,85.71428571428571,7,96.85714285714286,115.7820201519916,678
gene-LOC111109707,5.49999999999999,0.9758064516129036,100,3,41,5.5677643628300215,123
gene-LOC111110359,0.43736263736263725,0.020909707720292204,57.14285714285714,14,20.642857142857142,12.652802321754915,289
gene-LOC111109656,0.6811145510835913,0.18477440781131407,38.88888888888889,18,13.444444444444445,8.459051693633013,242
