id,feature,fc,pval,qval,chr,strand,start,end,t_name,num_exons,length,gene_id,gene_name,cov.S12M,FPKM.S12M,cov.S13M,FPKM.S13M,cov.S16F,FPKM.S16F,cov.S19F,FPKM.S19F,cov.S22F,FPKM.S22F,cov.S23M,FPKM.S23M,cov.S29F,FPKM.S29F,cov.S31M,FPKM.S31M,cov.S35F,FPKM.S35F,cov.S36F,FPKM.S36F,cov.S39F,FPKM.S39F,cov.S3F,FPKM.S3F,cov.S41F,FPKM.S41F,cov.S44F,FPKM.S44F,cov.S48M,FPKM.S48M,cov.S50F,FPKM.S50F,cov.S52F,FPKM.S52F,cov.S53F,FPKM.S53F,cov.S54F,FPKM.S54F,cov.S59M,FPKM.S59M,cov.S64M,FPKM.S64M,cov.S6M,FPKM.S6M,cov.S76F,FPKM.S76F,cov.S77F,FPKM.S77F,cov.S7M,FPKM.S7M,cov.S9M,FPKM.S9M
52101,transcript,0.4656568,0.003156428,0.04752638,NC_035787.1,-,21008580,21013181,rna-XM_022446975.1,7,1562,gene-LOC111110471,LOC111110471,5.509603,4.875866,4.363785,5.308964,24.92062,7.55946,14.42253,4.162476,24.83259,6.228683,4.275454,3.6668,25.13509,10.28471,4.790221,7.230199,20.54193,7.380698,23.79546,8.362663,23.34027,6.711165,18.77849,6.038257,21.10147,7.571908,19.61492,6.208755,5.104652,2.739235,23.82138,8.273784,23.83547,9.158067,30.19591,9.779057,23.62804,8.541021,7.476312,4.127076,4.860115,3.492568,4.244122,3.273776,16.6194,4.486423,19.99584,4.776124,3.635191,3.617579,4.067159,3.47736
52222,transcript,2.747149,0.0005501142,0.01318382,NC_035787.1,-,22048943,22064188,rna-XM_022446543.1,6,2772,gene-LOC111110156,LOC111110156,5.419218,4.795878,8.669459,10.54723,0.171717,0.052089,0.521104,0.150395,0.990981,0.248565,8.011835,6.87127,2.109972,0.863353,3.307659,4.99247,0.401715,0.144336,1.02805,0.361297,2.270764,0.652926,1.21485,0.390637,0.74648,0.267862,0.959913,0.303843,10.46415,5.615224,0.510822,0.177422,2.746764,1.055362,1.334212,0.43209,1.352831,0.489019,11.10252,6.128814,2.270992,1.631977,6.297933,4.858018,1.074938,0.290181,1.475474,0.352426,6.981768,6.947942,6.166426,5.272202
52226,transcript,7.618424,4.6925e-06,0.0003104539,NC_035787.1,+,22070580,22075733,rna-XM_022440961.1,8,1775,gene-LOC111106333,LOC111106333,0,0,1.895,2.30545,0,0,0,0,0.325566,0.081661,0,0,0,0,0.373317,0.563472,0.275597,0.099022,0.289165,0.101624,0,0,0.729197,0.234475,1.584015,0.568397,0.436371,0.138126,0.708376,0.380125,0.089012,0.030916,0.897314,0.344766,0,0,1.084994,0.392202,16.64006,9.185651,2.967528,2.13252,0.446718,0.344584,0.419771,0.113318,0,0,0,0,0.130822,0.111851
52227,transcript,5.733756,6.132126e-06,0.0003854529,NC_035787.1,+,22070580,22075733,rna-XM_022440962.1,7,1655,gene-LOC111106333,LOC111106333,0,0,0,0,0,0,0,0,0,0,2.364721,2.028079,0.538688,0.220419,0,0,0,0,0,0,0,0,0.778429,0.250305,0,0,0,0,1.317312,0.70689,0,0,0,0,0,0,0,0,9.033779,4.986829,3.188208,2.291105,0,0,0,0,0,0,0,0,0.699531,0.598089
52228,transcript,6.898664,1.034468e-05,0.0005938263,NC_035787.1,+,22070580,22075733,rna-XM_022440963.1,7,1655,gene-LOC111106333,LOC111106333,1.785729,1.580327,0,0,0,0,0,0,0,0,1.436924,1.232363,0.474517,0.194162,0,0,0,0,0,0,2.962926,0.851948,0.604231,0.194292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.12154,7.795378,2.197735,1.579333,0,0,0,0,0,0,1.239861,1.233854,0,0
52229,transcript,2.937363,0.0005888029,0.01382273,NC_035787.1,+,22070580,22075733,rna-XM_022440964.1,8,1643,gene-LOC111106333,LOC111106333,1.668584,1.476657,0,0,0,0,0,0,0,0,1.950073,1.67246,0.865446,0.354121,0.721105,1.088412,0.561212,0.201643,0.241799,0.084978,0.474792,0.13652,0.172845,0.055579,0,0,0,0,3.190228,1.711925,0,0,0,0,0,0,0,0,3.1816,1.756308,3.907492,2.807996,4.180141,3.224423,0,0,0,0,3.059565,3.044742,1.797875,1.537156
52230,transcript,5.944407,1.222361e-06,0.0001016018,NC_035787.1,+,22070581,22075733,rna-XM_022440966.1,8,1642,gene-LOC111106333,LOC111106333,1.474946,1.305292,2.098357,2.552853,0,0,0,0,0,0,2.68965,2.306751,0.19333,0.079106,0.42896,0.647458,0,0,0,0,1.838536,0.528645,1.603007,0.51545,0,0,0.037608,0.011904,3.455905,1.854492,0,0,0,0,0,0,0,0,6.313204,3.485017,7.684896,5.522508,3.493577,2.69483,0,0,0,0,5.334378,5.308533,1.304893,1.115664
52248,transcript,3.950165,0.001877903,0.03266036,NC_035787.1,-,22190791,22227951,rna-XM_022442679.1,18,4524,gene-LOC111107462,LOC111107462,0,0,0,0,14.94971,4.534868,5.273132,1.521874,9.940067,2.493237,0,0,7.867532,3.219216,0,0,6.845435,2.459559,8.763292,3.079767,8.68914,2.49844,3.980368,1.279894,7.371214,2.645036,15.3776,4.867509,0,0,5.901368,2.049698,8.082656,3.105519,8.617568,2.790832,6.768448,2.446646,25.53336,14.09493,6.066347,4.359389,0,0,10.87136,2.934734,8.857326,2.115625,0,0,0,0
52278,transcript,1.153331,0.002321097,0.03810206,NC_035787.1,-,22363988,22368880,rna-XR_002635115.1,4,2243,gene-LOC111105801,LOC111105801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.479775,0.151864,0,0,0,0,0,0,0,0,0,0,0.422701,0.23334,0,0,0,0,0,0,0,0,0,0,0,0
52336,transcript,28.71978,2.856353e-08,4.563058e-06,NC_035787.1,-,22829654,22830971,rna-XM_022446596.1,1,1317,gene-LOC111110200,LOC111110200,14.88041,13.16881,8.785877,10.68886,0.070995,0.021536,0,0,0.298405,0.074848,13.88193,11.90569,0.181473,0.074255,5.024298,7.583507,0.080486,0.028919,0,0,0.395596,0.113748,0.529233,0.170176,0.031891,0.011444,0,0,9.143128,4.906343,0.096811,0.033625,1.364085,0.524109,0.068337,0.022131,1.075171,0.388651,24.79689,13.68838,108.7035,78.11633,14.48363,11.1722,0.137434,0.0371,0.46697,0.111539,19.86219,19.76596,16.78155,14.34797
5238,transcript,2.237808,0.001219948,0.02366829,NC_035780.1,+,51352027,51359993,rna-XM_022472281.1,2,1678,gene-LOC111127194,LOC111127194,8.778064,7.768376,5.731808,6.973296,1.064976,0.323052,1.106971,0.319482,1.273158,0.319342,8.275104,7.09706,2.993724,1.224964,5.622778,8.486833,2.522407,0.906299,2.549685,0.89606,0.574906,0.165306,3.050377,0.980854,3.057315,1.097066,6.600343,2.089222,13.56898,7.281326,1.263697,0.438915,3.052938,1.173,1.745629,0.565328,2.409154,0.870857,6.921395,3.820751,8.003003,5.751106,7.842933,6.04978,0.825191,0.222761,0.796541,0.190259,11.54444,11.48851,8.989143,7.685583
52406,transcript,17.5365,0.002023399,0.03459626,NC_035787.1,-,23608978,23647384,rna-XM_022446143.1,63,12903,gene-LOC111109885,LOC111109885,0.753806,0.6671,0,0,1.013871,0.307549,3.830569,1.105537,0.570536,0.143106,0.146555,0.125691,3.052116,1.248857,0,0,19.03759,6.840191,11.22581,3.945192,22.81102,6.558988,19.33804,6.218181,13.01517,4.670275,0,0,0.068159,0.036575,13.24598,4.600674,7.855155,3.018109,12.26514,3.972113,1.247216,0.450841,18.85735,10.40964,94.52378,67.92653,0,0,43.52062,11.74844,41.35112,9.87696,0.218887,0.217827,0.111888,0.095663
52409,transcript,9.435726,7.988229e-06,0.0004799997,NC_035787.1,-,23608978,23647384,rna-XM_022446146.1,62,12894,gene-LOC111109885,LOC111109885,0.945233,0.836509,0,0,0.030604,0.009283,1.419051,0.409551,1.529512,0.383643,0.269468,0.231107,0.19623,0.080293,0.270559,0.408373,1.474214,0.529684,0.895378,0.314671,4.282131,1.231266,4.633994,1.490069,3.678844,1.320091,0.348549,0.110327,1.108168,0.59466,3.50805,1.218437,0.522249,0.200659,1.302785,0.421912,1.223873,0.442403,8.52343,4.705106,16.41707,11.79761,0.37245,0.287296,13.44376,3.629157,4.779529,1.141619,0.524047,0.521508,0.262313,0.224274
52410,transcript,51.88381,1.064912e-09,3.120556e-07,NC_035787.1,+,23647498,23653582,rna-XM_022446148.1,16,2829,gene-LOC111109886,LOC111109886,9.30494,8.234649,6.388906,7.772719,0.066631,0.020212,1.859314,0.536615,1.946978,0.488355,12.33208,10.57648,1.918346,0.784944,5.362755,8.094363,2.823259,1.014394,1.732578,0.608896,4.458079,1.281858,1.51269,0.486408,2.146762,0.770329,3.01456,0.954206,11.52725,6.185702,3.854542,1.338782,7.517943,2.888545,2.660304,0.861549,1.769,0.639455,167.8647,92.66475,67.60999,48.58579,11.49903,8.869974,5.452069,1.471791,6.357008,1.518409,8.434854,8.393988,10.70799,9.155168
52412,transcript,82.83947,1.123943e-07,1.376e-05,NC_035787.1,+,23680572,23684275,rna-XM_022442789.1,6,1970,gene-LOC111107543,LOC111107543,13.65787,12.08689,6.065679,7.379482,1.470812,0.446159,7.272335,2.098863,8.698225,2.181749,18.1769,15.58924,4.829188,1.975994,3.980433,6.007932,8.507107,3.056596,5.434771,1.909993,9.231727,2.654453,5.399264,1.736143,4.08401,1.465478,3.851523,1.219132,16.26776,8.729528,6.019543,2.090743,23.98731,9.216409,6.943147,2.248564,5.244163,1.895651,417.2375,230.3236,180.7216,129.8699,16.8599,13.00517,8.93274,2.411402,9.013198,2.152856,20.10203,20.00464,9.136548,7.811613
52417,transcript,133.4486,6.006019e-07,5.660176e-05,NC_035787.1,-,23687023,23699401,rna-XM_022440987.1,6,770,gene-LOC111106339,LOC111106339,0,0,0,0,0,0,0,0,0,0,8.498151,7.288354,0,0,0,0,0,0,0,0,0,0,0.076864,0.024716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.6806,71.03432,68.23013,49.03143,0,0,0,0,0,0,6.514486,6.482924,0,0
52420,transcript,8.224933,7.526809e-09,1.498453e-06,NC_035787.1,-,23687023,23699411,rna-XM_022440983.1,6,873,gene-LOC111106339,LOC111106339,0.950029,0.840753,0,0,0,0,0,0,0,0,0.002695,0.002311,0,0,0,0,0,0,0,0,0.05235,0.015053,0,0,0,0,0,0,0.006407,0.003438,0,0,0,0,0,0,0,0,10.05816,5.552308,5.012701,3.602219,0,0,0,0,0,0,0,0,0,0
5243,transcript,0.4420931,0.001212938,0.02356719,NC_035780.1,-,51512980,51516815,rna-XM_022452235.1,2,2531,gene-LOC111113939,LOC111113939,3.293187,2.914391,3.300269,4.015095,4.957132,1.503705,0.866061,0.249953,0.899644,0.225655,4.240022,3.636412,3.299882,1.350237,2.946266,4.446995,1.502766,0.539942,1.394706,0.490155,0.809759,0.232835,2.221652,0.714376,2.986764,1.07175,2.168576,0.686424,5.723647,3.071397,0.532793,0.185053,9.564402,3.674836,0.968392,0.313617,1.735678,0.62741,0.988871,0.545877,0.797572,0.57315,5.308818,4.095047,1.453378,0.392341,0.807783,0.192944,4.164352,4.144176,2.344793,2.004763
52543,transcript,2.278883,4.485937e-05,0.001832938,NC_035787.1,+,25043309,25045900,rna-XM_022440797.1,2,2305,gene-LOC111106216,LOC111106216,2.900601,2.566962,2.846393,3.462911,0.009436,0.002862,0,0,0.309219,0.07756,4.859735,4.167903,0.36269,0.148405,1.743493,2.63157,0.091866,0.033007,0,0,0.201319,0.057886,0.099783,0.032085,0.077657,0.027866,1.0771,0.340937,5.861499,3.14537,0,0,1.183967,0.454904,0.652529,0.211324,0.274639,0.099276,3.594541,1.98426,2.808092,2.017947,6.287511,4.849979,0.643017,0.173583,0.476823,0.113892,1.496475,1.489225,3.201517,2.737249
52545,transcript,0.271388,0.001962579,0.03383654,NC_035787.1,+,25071160,25084069,rna-XM_022445792.1,3,2535,gene-LOC111109600,LOC111109600,9.587872,8.485037,5.505069,6.697446,72.80727,22.08547,9.237476,2.666021,31.17285,7.818993,10.97616,9.413596,23.11666,9.458814,5.293406,7.98969,29.15831,10.47656,14.94117,5.250919,21.32035,6.130366,8.565918,2.754386,21.59073,7.74747,29.6711,9.391861,19.71329,10.57845,23.18093,8.051339,31.72097,12.18784,32.79417,10.62051,33.39177,12.0704,4.325294,2.38765,7.311128,5.253911,11.48509,8.859224,12.95622,3.497545,18.66118,4.457332,6.442777,6.411562,7.065708,6.041075
52546,transcript,2.946339,1.2366e-06,0.0001021373,NC_035787.1,-,25111508,25112126,rna-XM_022444987.1,1,618,gene-LOC111108904,LOC111108904,12.3843,10.95981,9.67233,11.76732,0,0,0.195793,0.056508,0.243527,0.061083,9.942719,8.527273,0.994337,0.40686,10.04935,15.16816,0.574434,0.206394,0.16343,0.057436,0.145631,0.041874,1.156149,0.371762,0.774272,0.277834,2.738673,0.866879,24.27589,13.02682,0.36246,0.125892,1.923948,0.73922,0.999191,0.323592,0.354369,0.128097,5.830906,3.218778,8.738673,6.279772,15.68689,12.10035,0.843042,0.22758,0.595469,0.142231,15.47735,15.40236,14,11.96979
52614,transcript,3.412881,1.241093e-09,3.519008e-07,NC_035787.1,+,26089866,26102782,rna-XM_022440765.1,6,1218,gene-LOC111106199,LOC111106199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047094,0.025271,0,0,0,0,0,0,0,0,4.495317,2.481506,1.222698,0.878653,0,0,0,0,0,0,0,0,0,0
52616,transcript,13.82961,9.857215e-05,0.003419639,NC_035787.1,+,26089874,26102778,rna-XM_022440768.1,6,1113,gene-LOC111106199,LOC111106199,0,0,0,0,0,0,0,0,0,0,1.639879,1.406426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.855044,2.680083,47.33566,34.01628,0,0,0,0,0,0,0,0,0,0
52620,transcript,56.46002,4.091732e-08,6.118727e-06,NC_035787.1,-,26105189,26108904,rna-XM_022443561.1,6,1982,gene-LOC111108058,LOC111108058,7.75472,6.862741,3.29158,4.004524,0.957366,0.290409,4.774218,1.377883,5.096845,1.278426,9.900857,8.49137,3.830222,1.56724,3.569686,5.387965,5.259335,1.889674,3.402992,1.195946,5.335772,1.534226,3.395347,1.09178,2.953862,1.059944,2.406408,0.761706,8.796477,4.720325,3.328709,1.156147,12.06105,4.634098,4.512613,1.461427,2.927938,1.058386,215.7724,119.1107,89.90186,64.60514,7.310518,5.639093,4.504876,1.216096,5.539354,1.323107,11.34662,11.29165,5.800888,4.959673
52623,transcript,116.6024,1.108102e-06,9.352891e-05,NC_035787.1,-,26124513,26130711,rna-XM_022446360.1,15,2903,gene-LOC111110034,LOC111110034,7.393945,6.543464,3.582554,4.358522,0.418016,0.126802,0.890626,0.257043,6.497732,1.629806,6.740514,5.780934,0,0,0,0,2.154667,0.77417,0,0,0.196176,0.056408,4.949707,1.591587,0.858722,0.308138,2.961247,0.93733,0.328475,0.176265,3.536189,1.22821,4.587286,1.762528,0.912677,0.295574,1.986592,0.71811,161.6245,89.21999,141.3035,101.5433,8.467947,6.531896,5.167923,1.395086,3.959353,0.945715,13.42929,13.36423,5.174344,4.423987
52629,transcript,35.36083,3.326802e-05,0.00144113,NC_035787.1,+,26130808,26168781,rna-XM_022440205.1,64,12911,gene-LOC111105806,LOC111105806,0,0,0,0,0,0,0,0,0,0,0.535064,0.458892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.147742,1.093292,0,0,5.4592,1.767982,9.914004,3.583696,52.56558,29.01727,15.44462,11.09879,0.694212,0.535492,3.966462,1.07075,27.24525,6.507688,8.646078,8.604188,0,0
52630,transcript,5.502875,2.527542e-07,2.73183e-05,NC_035787.1,+,26130808,26168781,rna-XM_022440206.1,61,12890,gene-LOC111105806,LOC111105806,0,0,0,0,0,0,0,0,0.081793,0.020516,0,0,0,0,0,0,0.054428,0.019556,0.021324,0.007494,0,0,0,0,0.120104,0.043097,0,0,0,0,0.316098,0.109789,0.071226,0.027366,0.267791,0.086725,0.177549,0.06418,11.35852,6.270131,1.038134,0.746022,0.254124,0.196023,0.295291,0.079714,0.843796,0.201546,0.821926,0.817944,0.11773,0.100657
52655,transcript,1.856552,7.093678e-06,0.0004350391,NC_035787.1,+,26691809,26702181,rna-XM_022444997.1,12,3555,gene-LOC111108912,LOC111108912,5.799959,5.132825,3.309969,4.026896,0.086266,0.026168,0.103301,0.029814,0.162242,0.040695,6.339607,5.4371,0.564033,0.23079,2.742518,4.139465,0,0,0.120473,0.042339,0.336476,0.096749,0.09166,0.029473,0.321962,0.115531,0.284349,0.090006,5.814013,3.119889,0,0,0.924691,0.355285,0,0,0.400942,0.144932,3.208714,1.771275,2.076681,1.492341,6.142251,4.73793,0.361351,0.097547,0.149367,0.035677,4.884235,4.860571,5.204025,4.449364
52726,transcript,53.03308,1.544764e-11,1.345731e-08,NC_035787.1,+,27328810,27329908,rna-XM_022445647.1,1,1098,gene-LOC111109500,LOC111109500,9.179873,8.123967,8.559654,10.41364,0.203552,0.061746,0.205829,0.059404,0.499545,0.125299,20.35109,17.45391,2.105647,0.861583,5.12204,7.731036,0.237705,0.085407,1.622951,0.570369,0,0,0.234973,0.075556,1.007286,0.361448,0.636612,0.201508,29.98133,16.08844,0.030965,0.010755,0.582423,0.223779,0.350638,0.113555,0.541894,0.195883,113.9112,62.8813,49.96975,35.90919,8.12796,6.269641,0.891621,0.240694,1.206284,0.288128,9.346993,9.301707,11.15619,9.538379
52771,transcript,3.196909,0.0006214951,0.0143485,NC_035787.1,-,27773151,27785971,rna-XR_002635804.1,3,255,gene-LOC111110391,LOC111110391,0,0,1.052999,1.281075,0,0,0,0,0,0,1.136056,0.974327,0.309201,0.126518,0,0,0,0,0,0,0,0,0,0,0.861841,0.309257,0,0,3.838896,2.060011,0,0,0,0,0,0,0.841355,0.304131,4.921032,2.71651,1.845467,1.326187,0.80097,0.617842,0,0,0,0,2.848336,2.834536,1.5637,1.33694
5279,transcript,7.308094,0.002315289,0.03804486,NC_035780.1,-,52225581,52231760,rna-XM_022481886.1,7,1130,gene-LOC111133443,LOC111133443,5.732867,5.07345,4.169176,5.072204,0.904752,0.274449,1.769102,0.510579,1.130144,0.283471,10.5196,9.022029,1.835717,0.751134,2.617034,3.950063,0,0,1.654972,0.581623,1.394248,0.400896,1.760141,0.565976,1.197828,0.42982,0.021101,0.006679,10.29643,5.525223,0,0,1.359537,0.522362,0,0,0,0,44.65908,24.65272,1.271264,0.913554,0,0,0.910431,0.245772,0,0,8.984623,8.941093,6.155045,5.262472
52815,transcript,0.08091027,0.002411972,0.03925928,NC_035787.1,+,28238203,28246890,rna-XM_022442387.1,2,3405,gene-LOC111107272,LOC111107272,2.260883,2.000827,7.459885,9.075668,104.0879,31.5742,1.403325,0.405013,9.574813,2.401621,18.76772,16.09594,44.24587,18.10441,9.105579,13.74366,5.997063,2.154739,3.473902,1.220866,6.773402,1.947596,8.849632,2.845615,12.29384,4.411437,45.06862,14.26568,28.57925,15.33606,5.482367,1.904168,11.48812,4.413966,20.15348,6.52678,22.85714,8.262359,0.316507,0.174718,0.891463,0.640622,11.3752,8.774456,7.031628,1.898195,5.055507,1.207538,1.822605,1.813775,14.4734,12.37454
52825,transcript,0.1709305,0.001831786,0.03209693,NC_035787.1,+,28313576,28323798,rna-XM_022442407.1,8,1477,gene-LOC111107281,LOC111107281,6.254354,5.534953,3.969533,4.829319,30.64909,9.297145,4.730175,1.365172,10.82725,2.715768,7.937222,6.807279,12.98076,5.311434,4.111232,6.205356,5.976209,2.147247,12.03526,4.229665,3.313749,0.952822,6.452803,2.07491,24.46932,8.780401,51.34826,16.25338,9.66926,5.188674,13.29621,4.618118,40.7559,15.65924,13.9081,4.50419,13.59332,4.913688,0.722141,0.398636,7.958023,5.718782,8.207384,6.330906,4.726536,1.275933,4.786391,1.143258,3.804626,3.786193,7.864758,6.724251
52927,transcript,0.4115509,0.002551548,0.04094545,NC_035787.1,+,28872431,28879187,rna-XM_022441303.1,11,2414,gene-LOC111106577,LOC111106577,11.94801,10.5737,5.760755,7.008513,223.0112,67.64858,129.8049,37.46288,273.4963,68.60025,11.52936,9.888038,166.2649,68.03184,6.227952,9.400262,165.8186,59.57846,198.8445,69.88179,194.3237,55.87505,194.5681,62.56373,188.4956,67.63848,172.6054,54.6352,17.61704,9.453575,179.2719,62.2658,203.8048,78.30593,253.396,82.06324,159.3258,57.59281,51.01574,28.16172,27.17398,19.52773,12.36816,9.540395,137.7894,37.19637,227.8887,54.43257,11.17988,11.12572,8.545599,7.30636
52928,transcript,0.1555931,0.002977515,0.0454595,NC_035787.1,+,28880430,28881884,rna-XM_022444880.1,2,1135,gene-LOC111108797,LOC111108797,10.95193,9.692192,7.510714,9.137506,17.37269,5.269859,102.8255,29.6764,190.3533,47.74574,15.80176,13.55222,29.07401,11.89643,6.047577,9.12801,121.8088,43.7658,120.9868,42.51954,121.9128,35.0543,122.5648,39.41091,73.16387,26.25362,89.27577,28.25867,22.17404,11.89893,191.822,66.62476,52.42027,20.14092,225.5357,73.04057,85.0696,30.75081,5.725991,3.160863,5.089151,3.657158,18.29124,14.10926,62.0652,16.75456,85.69339,20.46837,12.52952,12.46881,13.70247,11.71541
52991,transcript,1.462595,0.0001688945,0.005255228,NC_035787.1,-,29674342,29702362,rna-XM_022444005.1,40,6013,gene-LOC111108248,LOC111108248,0,0,0,0,0,0,1.188968,0.343147,0.24035,0.060286,0,0,0,0,0,0,0.35324,0.126919,0.194364,0.068307,0,0,0,0,0,0,0.150047,0.047495,0,0,0.359858,0.124988,0,0,0.137556,0.044548,0.027227,0.009842,1.207848,0.666757,0,0,0,0,0,0,0.620883,0.148302,0,0,0,0
53026,transcript,1.992191,5.965449e-08,8.243143e-06,NC_035787.1,-,29854660,29859802,rna-XM_022441084.1,8,1663,gene-LOC111106418,LOC111106418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051321,0.014757,0,0,0,0,0,0,0.310445,0.16659,0,0,0,0,0,0,0,0,2.12606,1.173628,0.390291,0.28047,0,0,0,0,0,0,0,0,0,0
53028,transcript,5.543856,0.0004402767,0.01109125,NC_035787.1,-,29854660,29863772,rna-XM_022441086.1,10,1842,gene-LOC111106418,LOC111106418,7.202673,6.374193,8.252928,10.04048,0.326819,0.099138,0.311889,0.090014,0.543751,0.136387,8.310925,7.127781,0,0,4.926048,7.435212,0.713881,0.256497,0.572101,0.201059,3.077019,0.884753,5.094083,1.638011,0.594527,0.213336,0.098811,0.031277,8.831464,4.739099,0.373896,0.129864,1.082712,0.416,0.482186,0.156158,0.479237,0.173234,7.51407,4.147919,12.11349,8.704977,0.900242,0.694417,0.552225,0.149074,0.285559,0.068207,3.18094,3.165529,12.2295,10.45604
53103,transcript,2.539638,0.002726322,0.04280247,NC_035787.1,+,30944443,30946310,rna-XM_022445025.1,5,576,gene-LOC111108938,LOC111108938,3.893816,3.445934,4.082228,4.966423,0,0,3.063294,0.884095,3.209458,0.805019,3.548413,3.043261,0.85589,0.350211,5.910882,8.921687,1.811317,0.650805,0.872327,0.30657,0.599537,0.172388,1.440549,0.463211,1.300117,0.466525,1.235036,0.390929,9.080999,4.873004,0,0,1.233938,0.474104,0.928951,0.300844,0.554171,0.200321,4.683921,2.585619,4.435337,3.187315,12.05753,9.300782,1.975019,0.533158,0.56461,0.13486,6.645674,6.613476,11.51986,9.849312
5317,transcript,0.2677228,0.000930388,0.01936052,NC_035780.1,-,52564199,52609271,rna-XM_022481983.1,16,3940,gene-LOC111133511,LOC111133511,0,0,0,0,7.566402,2.295205,7.464512,2.154327,7.285273,1.827343,0.092354,0.079206,16.20574,6.631021,0,0,6.218626,2.234347,3.68304,1.294366,9.883517,2.841866,6.928177,2.227767,1.677602,0.601979,3.295351,1.043085,0,0,7.489074,2.60115,12.51994,4.810413,2.479832,0.803103,2.737183,0.989432,0,0,0,0,0,0,11.05532,2.984395,15.59969,3.726077,0,0,0,0
53207,transcript,3.356908,0.0001713226,0.005318147,NC_035787.1,+,32094630,32099248,rna-XM_022442580.1,5,2753,gene-LOC111107398,LOC111107398,4.870295,4.310094,2.906432,3.535954,1.497413,0.454228,0.176171,0.050845,0.438179,0.109907,2.462168,2.111654,1.588435,0.649952,2.252908,3.400464,0.118961,0.042743,0.398474,0.140039,0.350162,0.100684,0.581062,0.186841,1.599344,0.573898,1.846595,0.584507,5.823496,3.124977,0.589334,0.204691,1.844109,0.708544,1.290155,0.417822,1.365363,0.493549,12.00432,6.626626,2.959962,2.127083,9.075823,7.000791,1.014407,0.27384,0.417184,0.099647,6.542809,6.511109,7.474696,6.390754
53211,transcript,35.45583,8.188736e-10,2.483083e-07,NC_035787.1,+,32130317,32157696,rna-XM_022443605.1,14,3174,gene-LOC111108083,LOC111108083,17.52653,15.51056,14.61868,17.78503,2.918899,0.885424,6.540065,1.887523,9.775754,2.452023,22.38107,19.1949,4.181092,1.710808,7.075997,10.68027,10.35342,3.719975,20.2956,7.132674,7.634745,2.195263,8.719831,2.803877,9.459219,3.394281,8.951161,2.833332,23.56343,12.6445,13.37515,4.645538,3.541891,1.360866,14.57709,4.720846,8.808677,3.184145,210.4342,116.1639,55.41957,39.82552,16.34187,12.60558,12.82125,3.461108,6.699454,1.600204,18.75822,18.66734,9.893612,8.458891
53263,transcript,13.30713,0.000362739,0.009503471,NC_035787.1,+,32604777,32607637,rna-XM_022440182.1,3,796,gene-LOC111105796,LOC111105796,15.81381,13.99484,7.443104,9.055252,0,0,0.318373,0.091885,0.344849,0.086497,11.91965,10.22277,0.910813,0.372684,5.689853,8.588074,0,0,0.179693,0.063151,66.19955,19.03475,0,0,0.463568,0.166344,0.655779,0.207575,26.51685,14.22935,0,0,2.682717,1.030754,0,0,1.460027,0.527768,35.24592,19.45646,19.19096,13.79097,16.87935,13.02017,0.42386,0.114421,0,0,13.57245,13.50669,12.45908,10.65233
53265,transcript,4.472268,0.001821598,0.03198687,NC_035787.1,+,32633609,32635874,rna-XM_022446638.1,2,735,gene-LOC111110234,LOC111110234,9.469925,8.380656,1.296599,1.577437,0,0,0,0,0,0,2.314286,1.984824,0.263131,0.107667,0,0,0,0,0,0,0,0,0,0,0.253061,0.090807,0,0,1.830277,0.982155,0,0,0,0,0,0,0,0,4.088776,2.257087,6.87687,4.941846,2.391863,1.845004,0,0,0,0,2.057856,2.047886,0,0
53320,transcript,8.281308,0.0003002858,0.008225896,NC_035787.1,+,33264182,33265902,rna-XM_022442727.1,5,451,gene-LOC111107502,LOC111107502,2.788456,2.467717,4.479061,5.449208,1.277162,0.387416,0,0,0,0,3.244815,2.782883,0,0,2.777702,4.19257,0,0,0,0,0,0,0,0,1.628995,0.584537,0.392173,0.124135,4.731094,2.538778,0,0,0.262073,0.100694,0,0,0.901088,0.325724,35.97721,19.86015,1.262449,0.907219,7.826005,6.036723,0,0,0,0,3.613965,3.596456,0,0
