gene,Sex,Treatment,mean_mean,mean_sem
gene-LOC111117760,F,Control,17.319208665909102,1.9419296185313313
gene-LOC111117760,F,Exposed,16.901855365909103,1.9633330072263162
gene-LOC111117760,M,Control,16.554831081818172,2.487877254631665
gene-LOC111117760,M,Exposed,20.949180900000002,2.447308940582552
gene-LOC111117761,F,Control,0.263420816037736,0.11464762351788978
gene-LOC111117761,F,Exposed,0.2283273396226416,0.1159174366321194
gene-LOC111117761,M,Control,0.3718594858490565,0.11353299362199415
gene-LOC111117761,M,Exposed,0.244604927672956,0.11230930189211955
gene-LOC111117762,F,Control,10.49545263942308,1.9814508275838756
gene-LOC111117762,F,Exposed,9.896667408653839,1.6856047447613896
gene-LOC111117762,M,Control,9.89645762500001,1.96584538951117
gene-LOC111117762,M,Exposed,10.791141371794883,2.13273099858996
gene-LOC111117764,F,Control,30.778682520604388,1.7908348307256428
gene-LOC111117764,F,Exposed,25.913772230769236,1.5814326423072376
gene-LOC111117764,M,Control,21.8835092087912,1.36760265826979
gene-LOC111117764,M,Exposed,30.483692562271067,1.9060513378771757
gene-LOC111117765,F,Control,1.3639215912698415,0.4319026857134125
gene-LOC111117765,F,Exposed,1.3351751468253958,0.38435712764664676
gene-LOC111117765,M,Control,0.8406087222222223,0.22953787727897074
gene-LOC111117765,M,Exposed,1.0880569682539696,0.3918356334815413
gene-LOC111117768,F,Control,0.28349521097883584,0.06493953948977044
gene-LOC111117768,F,Exposed,0.2708511044973545,0.06947106986821086
gene-LOC111117768,M,Control,0.227661753968254,0.056577951518939754
gene-LOC111117768,M,Exposed,0.21686133068783084,0.05229556939672778
gene-LOC111117769,F,Control,38.12685972767858,7.451372226651396
gene-LOC111117769,F,Exposed,34.723299566964286,7.164159805515119
gene-LOC111117769,M,Control,47.16291330357142,8.710421556042933
gene-LOC111117769,M,Exposed,45.329678809523834,8.660325240496697
gene-LOC111117771,F,Control,19.019852625,NA
gene-LOC111117771,F,Exposed,20.34755725,NA
gene-LOC111117771,M,Control,22.6666665,NA
gene-LOC111117771,M,Exposed,17.429487166666668,NA
gene-LOC111117772,F,Control,64.37238831250001,7.2052145625
gene-LOC111117772,F,Exposed,57.6207553125,9.0696384375
gene-LOC111117772,M,Control,54.964005375,9.677177125
gene-LOC111117772,M,Exposed,73.25957675,3.637630916666666
gene-LOC111117773,F,Control,48.171372625,NA
gene-LOC111117773,F,Exposed,28.511904875,NA
gene-LOC111117773,M,Control,38.42710425,NA
gene-LOC111117773,M,Exposed,37.806340500000005,NA
gene-LOC111117776,F,Control,7.3852762499999995,NA
gene-LOC111117776,F,Exposed,12.3992795,NA
gene-LOC111117776,M,Control,3.8905547499999997,NA
gene-LOC111117776,M,Exposed,10.036924666666668,NA
gene-LOC111117777,F,Control,0.0856164375,0.0856164375
gene-LOC111117777,F,Exposed,9.6235563125,0.8006029375
gene-LOC111117777,M,Control,0,0
gene-LOC111117777,M,Exposed,7.07961975,0.10992275000000033
gene-LOC111117778,F,Control,27.5703014375,10.542405697367208
gene-LOC111117778,F,Exposed,20.92105909375,4.948387402463826
gene-LOC111117778,M,Control,29.3454024375,10.995932665096607
gene-LOC111117778,M,Exposed,23.280642333333333,8.127520857162388
gene-LOC111117782,F,Control,11.7903141875,4.8503791875
gene-LOC111117782,F,Exposed,9.5810183125,4.6237655625
gene-LOC111117782,M,Control,5.620235875,5.620235875
gene-LOC111117782,M,Exposed,17.44425791666667,6.835283583333333
gene-LOC111117786,F,Control,0.22908262500000012,0.14875149443556637
gene-LOC111117786,F,Exposed,0.30809543269230777,0.209577714518706
gene-LOC111117786,M,Control,0.1302950384615385,0.10503203424684175
gene-LOC111117786,M,Exposed,0.4394951794871803,0.2967284585601681
gene-LOC111117789,F,Control,0.22087575373134333,0.09022121288243375
gene-LOC111117789,F,Exposed,0.2681999813432836,0.11082291855722626
gene-LOC111117789,M,Control,0.29792046268656724,0.1311412024623395
gene-LOC111117789,M,Exposed,0.16965812437810932,0.08515779221445102
gene-LOC111117790,F,Control,18.3065093125,0.3281965625
gene-LOC111117790,F,Exposed,13.586019,3.8941313749999997
gene-LOC111117790,M,Control,24.357452375,0.600198375
gene-LOC111117790,M,Exposed,27.690868666666667,1.7673416666666668
gene-LOC111117791,F,Control,0.4845444625,0.2645358658301341
gene-LOC111117791,F,Exposed,0.3277688875,0.22901685191673088
gene-LOC111117791,M,Control,0.27495892499999997,0.18472990904847425
gene-LOC111117791,M,Exposed,0.31378653333333334,0.22592741270988084
gene-LOC111117795,F,Control,3.700172953125,0.890946276153425
gene-LOC111117795,F,Exposed,3.11913721875,0.8951995389687291
gene-LOC111117795,M,Control,3.75987515625,1.208943057639293
gene-LOC111117795,M,Exposed,2.9668020729166664,0.7196772254673424
gene-LOC111117796,F,Control,0.256061875,0.256061875
gene-LOC111117796,F,Exposed,0.18396225,0.18396225
gene-LOC111117796,M,Control,0,0
gene-LOC111117796,M,Exposed,0.35300925,0.35300925
gene-LOC111117798,F,Control,0.27392402330508475,0.09862980063907827
gene-LOC111117798,F,Exposed,0.2529406355932202,0.10372098795632606
gene-LOC111117798,M,Control,0.1931113432203389,0.07714005087322602
gene-LOC111117798,M,Exposed,0.24221450847457632,0.08748067440011022
gene-LOC111117800,F,Control,65.76504624999998,5.0954784891293095
gene-LOC111117800,F,Exposed,64.13947122857142,5.265207051670209
gene-LOC111117800,M,Control,79.08402070714288,4.929067279259487
gene-LOC111117800,M,Exposed,78.9969706142857,5.258968673756332
gene-LOC111117801,F,Control,0.27332261295180726,0.05763111210375833
gene-LOC111117801,F,Exposed,0.2778131942771085,0.07788519132511128
gene-LOC111117801,M,Control,0.3648912439759038,0.1035719704898745
gene-LOC111117801,M,Exposed,0.2934189136546187,0.08690164528292783
gene-LOC111117802,F,Control,0.19545420208333336,0.052639706664042565
gene-LOC111117802,F,Exposed,0.20844585208333347,0.0673437209918365
gene-LOC111117802,M,Control,0.4045174625,0.1396599008455853
gene-LOC111117802,M,Exposed,0.20866539444444415,0.06649079860647067
gene-LOC111117803,F,Control,37.61653457837301,2.5898744115928536
gene-LOC111117803,F,Exposed,31.277120881944413,2.3245979487442487
gene-LOC111117803,M,Control,30.131506539682526,2.4553146283209477
gene-LOC111117803,M,Exposed,33.7481230489418,2.515517856670255
gene-LOC111117804,F,Control,3.9144878154761966,1.181915415505418
gene-LOC111117804,F,Exposed,5.876442827380951,2.0297634882646927
gene-LOC111117804,M,Control,5.2080722976190454,1.85908505686096
gene-LOC111117804,M,Exposed,5.5882175158730085,2.1543498437376383
gene-LOC111117805,F,Control,0.3176590887096774,0.19847398756274012
gene-LOC111117805,F,Exposed,0.26992419354838704,0.14319865385689678
gene-LOC111117805,M,Control,0.2712201693548385,0.18917851397439456
gene-LOC111117805,M,Exposed,0.3111355913978497,0.19139885250962183
gene-LOC111117806,F,Control,9.400492471153846,3.1664194051683707
gene-LOC111117806,F,Exposed,6.1519926730769265,1.7092247675031966
gene-LOC111117806,M,Control,4.160309903846154,0.8892364576239076
gene-LOC111117806,M,Exposed,1.46529935897436,0.49082148855771085
gene-LOC111117809,F,Control,26.355401765625,5.122608225409243
gene-LOC111117809,F,Exposed,34.140903234375,4.952210677677558
gene-LOC111117809,M,Control,21.5242188125,4.702170107613475
gene-LOC111117809,M,Exposed,29.420179083333334,3.6715168417115116
gene-LOC111117810,F,Control,16.700172569444444,3.802049763815531
gene-LOC111117810,F,Exposed,9.64197545833333,2.2778769366972513
gene-LOC111117810,M,Control,13.590350638888898,3.2885861702715475
gene-LOC111117810,M,Exposed,14.3283314074074,3.1133026997447413
gene-LOC111117812,F,Control,14.37744652083332,2.8878102378167227
gene-LOC111117812,F,Exposed,12.006644187500005,2.9214068084701585
gene-LOC111117812,M,Control,11.386603625,3.664905853184285
gene-LOC111117812,M,Exposed,15.361904277777782,3.596824678019035
gene-LOC111117813,F,Control,29.889094704268313,3.6362481808764526
gene-LOC111117813,F,Exposed,21.086532399390236,2.5441815829661025
gene-LOC111117813,M,Control,20.490248817073173,2.5989081928522397
gene-LOC111117813,M,Exposed,27.56245803658537,2.9055689411865866
gene-LOC111117815,F,Control,11.803453375,3.3664538770331687
gene-LOC111117815,F,Exposed,7.1071800625,2.467542761331708
gene-LOC111117815,M,Control,7.430122750000001,3.1776334591525575
gene-LOC111117815,M,Exposed,6.83178675,2.1244564436237114
gene-LOC111117816,F,Control,13.48353246428572,4.332730897852372
gene-LOC111117816,F,Exposed,13.166618821428562,3.66422381214884
gene-LOC111117816,M,Control,8.83317457142857,3.331751112130365
gene-LOC111117816,M,Exposed,13.035618142857137,3.74003507349667
gene-LOC111117818,F,Control,43.172726359375,8.197438414699802
gene-LOC111117818,F,Exposed,33.1502935546875,7.521437483343417
gene-LOC111117818,M,Control,40.41887640625,9.929891085761767
gene-LOC111117818,M,Exposed,44.50277358333333,8.964084796478772
gene-LOC111117819,F,Control,9.053532175,1.9351692795944078
gene-LOC111117819,F,Exposed,1.482037575,0.4434802527089868
gene-LOC111117819,M,Control,3.29535345,1.0332019252002833
gene-LOC111117819,M,Exposed,0.6899527,0.30274985770055174
gene-LOC111117820,F,Control,0.4852650416666666,0.3111573470860176
gene-LOC111117820,F,Exposed,0.4427594916666667,0.33536928642375385
gene-LOC111117820,M,Control,0.31555373333333325,0.2337680109902005
gene-LOC111117820,M,Exposed,0.44520208888888885,0.29424877143476885
gene-LOC111117832,F,Control,14.176316833333322,2.7744488613317064
gene-LOC111117832,F,Exposed,12.541302402777767,2.2362361745599824
gene-LOC111117832,M,Control,12.069196499999997,2.6247828029532876
gene-LOC111117832,M,Exposed,15.100994527777786,3.064483067627577
gene-LOC111117833,F,Control,5.965326766666663,1.886946481019698
gene-LOC111117833,F,Exposed,3.2468895333333325,1.1926221067628713
gene-LOC111117833,M,Control,5.684942466666675,1.3904491962601198
gene-LOC111117833,M,Exposed,7.441631844444445,1.4496288384290537
gene-LOC111117834,F,Control,3.7556856785714388,1.0159340111449993
gene-LOC111117834,F,Exposed,2.0751643660714296,0.7951776872186297
gene-LOC111117834,M,Control,5.686763928571428,1.5605858903440948
gene-LOC111117834,M,Exposed,1.7749638452380947,0.7773876570028155
gene-LOC111117835,F,Control,21.41422471875,11.369952094821917
gene-LOC111117835,F,Exposed,18.152545843749998,7.912797478721485
gene-LOC111117835,M,Control,14.994418249999999,7.27430254144992
gene-LOC111117835,M,Exposed,20.201312875,8.503604746612693
gene-LOC111117844,F,Control,0.5207095806451606,0.22831287553278068
gene-LOC111117844,F,Exposed,0.22329058064516114,0.12966939463365568
gene-LOC111117844,M,Control,0.20376392741935476,0.11626200715218477
gene-LOC111117844,M,Exposed,0.3322073978494622,0.16230646630784623
gene-LOC111117846,F,Control,68.035841921875,6.931598090193785
gene-LOC111117846,F,Exposed,62.75186209375,7.289888350539402
gene-LOC111117846,M,Control,77.984316390625,7.52915774586949
gene-LOC111117846,M,Exposed,81.44382446875,7.4449613881029215
gene-LOC111117847,F,Control,0.3060517499999999,0.2212609501367849
gene-LOC111117847,F,Exposed,0.22056577083333337,0.15226645870548725
gene-LOC111117847,M,Control,0.22124977083333325,0.19320173826485398
gene-LOC111117847,M,Exposed,0.14807458333333334,0.1325390460598365
gene-LOC111117850,F,Control,1.8594861898148205,0.3858938529153812
gene-LOC111117850,F,Exposed,0.27660643287037023,0.1130813306682831
gene-LOC111117850,M,Control,0.298923648148148,0.10252747844275945
gene-LOC111117850,M,Exposed,0.4561861141975312,0.24773011668644798
gene-LOC111117851,F,Control,0.47517500000000024,0.11232498800572142
gene-LOC111117851,F,Exposed,0.44649428298611116,0.12150304551725948
gene-LOC111117851,M,Control,0.23535535763888876,0.07490467886823521
gene-LOC111117851,M,Exposed,0.25987013657407415,0.08839260387438874
gene-LOC111117853,F,Control,0.2677318374999999,0.08077993292170595
gene-LOC111117853,F,Exposed,0.3036444013888889,0.09676655776713522
gene-LOC111117853,M,Control,0.28219154166666677,0.07808295005925082
gene-LOC111117853,M,Exposed,0.2894746203703703,0.08743770697114495
gene-LOC111117854,F,Control,0.34068697916666674,0.19358480501580888
gene-LOC111117854,F,Exposed,0.20331271874999984,0.1815383263989247
gene-LOC111117854,M,Control,0.12626295833333326,0.09331206233970825
gene-LOC111117854,M,Exposed,0.2274705416666665,0.18191175188053682
gene-LOC111117857,F,Control,0.35299234375,0.35299234375
gene-LOC111117857,F,Exposed,0.2009131875,0.17367017783657063
gene-LOC111117857,M,Control,0.29776674999999997,0.29776674999999997
gene-LOC111117857,M,Exposed,0.035013999999999997,0.035013999999999997
gene-LOC111117858,F,Control,44.47902408203125,5.833888826200761
gene-LOC111117858,F,Exposed,47.209498335937504,6.018016471942291
gene-LOC111117858,M,Control,63.7759271171875,7.489311896824617
gene-LOC111117858,M,Exposed,66.7770320625,7.264822267862903
gene-LOC111117861,F,Control,0.6714731875,0.6714731875
gene-LOC111117861,F,Exposed,0.2006291875,0.2006291875
gene-LOC111117861,M,Control,0.392909375,0.392909375
gene-LOC111117861,M,Exposed,0.2314815,0.2314815
gene-LOC111117863,F,Control,0.23964282692307687,0.13018747176808862
gene-LOC111117863,F,Exposed,0.36979375000000025,0.2386532640076675
gene-LOC111117863,M,Control,0.4202971153846162,0.26616592794500216
gene-LOC111117863,M,Exposed,0.16957892307692315,0.08699148618606262
gene-LOC111117870,F,Control,0.13821258333333325,0.10738026558487562
gene-LOC111117870,F,Exposed,0.20520050000000012,0.1816892380393159
gene-LOC111117870,M,Control,0.2075785,0.2075785
gene-LOC111117870,M,Exposed,0.20892725925925984,0.15776500828576168
gene-LOC111117871,F,Control,3.64695415625,1.2956963902929015
gene-LOC111117871,F,Exposed,6.883757734375,2.1187094889439417
gene-LOC111117871,M,Control,4.39203265625,2.3714195462525276
gene-LOC111117871,M,Exposed,7.428812958333333,1.9769286786645766
gene-LOC111117872,F,Control,33.30105958720929,6.461446380149664
gene-LOC111117872,F,Exposed,31.55420791569769,6.225464383019553
gene-LOC111117872,M,Control,34.8460271744186,6.736632676958886
gene-LOC111117872,M,Exposed,35.35390135658915,6.858618175323303
gene-LOC111117873,F,Control,0.2749187479508195,0.1004384481929147
gene-LOC111117873,F,Exposed,0.29420608196721315,0.12021376186558498
gene-LOC111117873,M,Control,0.29497055737704925,0.09496252325475242
gene-LOC111117873,M,Exposed,0.24453055737704915,0.09776060163251796
gene-LOC111117875,F,Control,0.300412140625,0.1523410704665814
gene-LOC111117875,F,Exposed,0.222084125,0.13615712029018287
gene-LOC111117875,M,Control,0.133362046875,0.12361064208527309
gene-LOC111117875,M,Exposed,0.1093086875,0.06983291770315614
gene-LOC111117876,F,Control,0.31022353703703703,0.145158564829864
gene-LOC111117876,F,Exposed,0.17950088888888882,0.09537819127059728
gene-LOC111117876,M,Control,0.8585215092592605,0.4281647256423869
gene-LOC111117876,M,Exposed,0.18289932098765427,0.07392994959817878
gene-LOC111117877,F,Control,63.86416645833332,4.230833376759635
gene-LOC111117877,F,Exposed,62.78444940972222,4.134880044158362
gene-LOC111117877,M,Control,73.71903751388888,4.276551365054815
gene-LOC111117877,M,Exposed,71.15425877546295,4.412215111154127
gene-LOC111117878,F,Control,0.346398163235294,0.11349064137682496
gene-LOC111117878,F,Exposed,0.33803371176470576,0.14040876651500414
gene-LOC111117878,M,Control,0.5998479352941191,0.24337472322323975
gene-LOC111117878,M,Exposed,0.6260301745098037,0.24282317686701524
gene-LOC111117879,F,Control,0.44348946120689653,0.16081177324881865
gene-LOC111117879,F,Exposed,0.7103483017241377,0.27080962694108063
gene-LOC111117879,M,Control,0.6568357112068975,0.2745525798082422
gene-LOC111117879,M,Exposed,0.5290174540229887,0.21287310674869617
gene-LOC111117881,F,Control,0.2760032395833334,0.166878902432477
gene-LOC111117881,F,Exposed,0.18304029687499998,0.10482600696799302
gene-LOC111117881,M,Control,0.5256082604166665,0.4143515037982237
gene-LOC111117881,M,Exposed,0.15750054166666666,0.13385093821672028
gene-LOC111117889,F,Control,12.6895778125,1.8396920625
gene-LOC111117889,F,Exposed,7.3643729375,1.3873551875
gene-LOC111117889,M,Control,15.79596825,0.65798125
gene-LOC111117889,M,Exposed,0.7753480833333334,0.7753480833333334
gene-LOC111117894,F,Control,0.3960207960858586,0.07124904290698045
gene-LOC111117894,F,Exposed,0.3333704450757575,0.07519588270384318
gene-LOC111117894,M,Control,0.23642441035353523,0.0517233930146651
gene-LOC111117894,M,Exposed,0.24510215909090902,0.05345839873885957
gene-LOC111117895,F,Control,0.3118266944444445,0.10231042169661657
gene-LOC111117895,F,Exposed,0.26971831944444447,0.09348908360935872
gene-LOC111117895,M,Control,0.291375861111111,0.08968540786390203
gene-LOC111117895,M,Exposed,0.2532565555555555,0.06709614729083728
gene-LOC111117898,F,Control,0.452712425,0.36660110442600163
gene-LOC111117898,F,Exposed,0.2628971625,0.23601544583333336
gene-LOC111117898,M,Control,0.300487475,0.16333284144703036
gene-LOC111117898,M,Exposed,0.15831508333333333,0.1066005370052875
gene-LOC111117900,F,Control,0.11383927499999999,0.11383927499999999
gene-LOC111117900,F,Exposed,0.089285725,0.089285725
gene-LOC111117900,M,Control,0.3851852,0.3851852
gene-LOC111117900,M,Exposed,0.09803919999999999,0.09803919999999999
gene-LOC111117901,F,Control,0.25692653050397884,0.04085390635951058
gene-LOC111117901,F,Exposed,0.2599280620026526,0.04662207120446165
gene-LOC111117901,M,Control,0.242829680371353,0.03422570600532395
gene-LOC111117901,M,Exposed,0.23392533023872683,0.03765816204147092
gene-LOC111117902,F,Control,57.97099604166669,2.5364723518629386
gene-LOC111117902,F,Exposed,64.06661479166667,3.1902645442775235
gene-LOC111117902,M,Control,42.76282683333332,1.8296522736793255
gene-LOC111117902,M,Exposed,67.14620994444444,2.409887886008163
gene-LOC111117904,F,Control,57.064964217559535,1.71479455090825
gene-LOC111117904,F,Exposed,55.10472044434525,1.6519822415367311
gene-LOC111117904,M,Control,66.8004427404762,1.766615387765515
gene-LOC111117904,M,Exposed,69.28189872579365,1.6974972893676883
gene-Trnaa-cgc-11,F,Control,0.20841125000000013,0.1644439317497915
gene-Trnaa-cgc-11,F,Exposed,0.19646159375000014,0.16542689811195388
gene-Trnaa-cgc-11,M,Control,0.10550189583333325,0.07118737848777476
