gene.id,controls.females.mean.methylation.CoV,exposed.females.mean.methylation.CoV,controls.females.mean.methylation,exposed.females.mean.methylation,mean.methylation,abs.delta.CoV
gene-LOC111129183,NA,NA,NA,NA,NA,NA
gene-LOC111129184,1.01937731015169,1.07413606976405,0.1139240875,0.5100333625,0.311978725,0.0547587596123627
gene-LOC111129185,0.020790690922555,0.0346554185221886,72.101405,70.59119375,71.346299375,0.0138647275996336
gene-LOC111129186,0.0771194040632397,0.132961251221128,61.64236375,57.1484125,59.395388125,0.0558418471578888
gene-LOC111129187,0.16540858280466,0.113285896089815,44.077805,46.54128625,45.309545625,0.0521226867148447
gene-LOC111129188,0.0613460462375314,0.0982909555775231,45.92564875,45.0417025,45.483675625,0.0369449093399917
gene-LOC111129189,0.0802771468914995,0.0315439575046971,52.66962125,54.83686125,53.75324125,0.0487331893868024
gene-LOC111129190,0.0768281642345371,0.0540873681001148,54.098625,52.43188125,53.265253125,0.0227407961344224
gene-LOC111129191,1.33054040552471,1.7554075039007,0.51528855,0.6829075875,0.59909806875,0.424867098375995
gene-LOC111129192,0.449173334832272,0.651155695140895,1.0227379,1.13106460625,1.076901253125,0.201982360308623
gene-LOC111129193,0.392439385406327,0.414732986953752,0.5425773,0.6398170375,0.59119716875,0.0222936015474248
gene-LOC111129194,0.531125199971665,0.376504659544776,0.576028025,0.6361451125,0.60608656875,0.15462054042689
gene-LOC111129195,0.0707591884985233,0.0494075980683898,55.19226,54.5976775,54.89496875,0.0213515904301335
gene-LOC111129196,0.071343767485085,0.128619012669169,56.55677375,55.65816625,56.10747,0.0572752451840835
gene-LOC111129197,0.136073490624759,0.077591709659728,57.17734,58.40253,57.789935,0.058481780965031
gene-LOC111129198,0.0707557845831803,0.0727956447368317,53.6093825,52.67885625,53.144119375,0.00203986015365142
gene-LOC111129199,0.290830663494536,0.59511469454392,0.27747316375,0.33224549,0.304859326875,0.304284031049385
gene-LOC111129200,1.30158072726859,1.81021476009292,1.5007837875,3.3809521625,2.440867975,0.508634032824326
gene-LOC111129201,0.144059949609347,0.136381474281157,46.85567625,47.11695125,46.98631375,0.00767847532819066
gene-LOC111129202,0.316033899874679,0.227454282019264,0.7872963125,0.8561606,0.82172845625,0.0885796178554151
gene-LOC111129203,0.714591556899575,0.485401528626974,0.7851441,0.4870739,0.636109,0.229190028272601
gene-LOC111129204,1.40449222397928,0.495848207731648,2.5043110375,1.8937797875,2.1990454125,0.908644016247636
gene-LOC111129205,0.116151008466755,0.144023263203357,52.79129375,51.30594375,52.04861875,0.0278722547366026
gene-LOC111129206,0.368500916346729,0.593788227213651,0.2902336,0.614890525,0.4525620625,0.225287310866922
gene-LOC111129207,0.971057291363205,1.77366713991625,0.2972238125,1.3520437625,0.8246337875,0.802609848553043
gene-LOC111129208,0.143648016631923,0.111462919234764,59.16133875,57.02872625,58.0950325,0.0321850973971586
gene-LOC111129209,0.388199869528311,2.36964564787493,0.3459042325,1.55384808875,0.949876160625,1.98144577834662
gene-LOC111129210,0.119649702158856,0.152562147098916,41.127745,41.49936,41.3135525,0.0329124449400602
gene-LOC111129211,0.558381441272745,2.06584375543922,0.2482594225,0.83021447875,0.539236950625,1.50746231416647
gene-LOC111129212,0.0742897978908989,0.0731438604906497,49.50545875,49.3634325,49.434445625,0.00114593740024917
gene-LOC111129213,0.584669916218859,0.671924113906065,0.430187005,0.4065135825,0.41835029375,0.0872541976872061
gene-LOC111129214,0.311180052321189,0.0998113006365049,33.48019125,34.2518275,33.866009375,0.211368751684684
gene-LOC111129215,1.10690863747287,0.159906551475936,4.451524375,2.688394375,3.569959375,0.947002085996933
gene-LOC111129216,1.49661344833917,1.7588579045339,12.845593075,5.0119545875,8.92877383125,0.262244456194731
gene-LOC111129217,0.112905423911305,0.177784582526532,65.78412375,63.6921375,64.738130625,0.0648791586152271
gene-LOC111129218,NA,NA,NA,NA,NA,NA
gene-LOC111129219,0.0472130604308162,0.0614069121600661,73.2249525,72.85705,73.04100125,0.0141938517292499
gene-LOC111129220,0.193794524923974,0.194967456967514,53.39509375,51.220485,52.307789375,0.0011729320435401
gene-LOC111129221,0.0689772104797495,0.0977354194445735,65.1811475,64.0460575,64.6136025,0.028758208964824
gene-LOC111129222,1.40224513358567,1.84897886090468,11.1448525375,8.2202126375,9.6825325875,0.446733727319011
gene-LOC111129223,0.391196193591979,2.61110619953463,0.627161775,4.977771425,2.8024666,2.21991000594265
gene-LOC111129224,0.145302365073302,0.195302289727732,34.37803625,34.52844125,34.45323875,0.0499999246544297
gene-LOC111129225,0.574801614863188,0.604662105138347,0.36088875,0.3790888875,0.36998881875,0.0298604902751589
gene-LOC111129226,NA,NA,NA,NA,NA,NA
gene-LOC111129227,1.42809680640652,2.39378566349585,10.205624,4.9951847625,7.60040438125,0.965688857089336
gene-LOC111129228,1.92547633489331,1.26710167054904,3.43411051,2.64788348125,3.040996995625,0.658374664344272
gene-LOC111129230,0.634675973023773,0.724909991021345,21.780186625,22.146538375,21.9633625,0.0902340179975714
gene-LOC111129231,0.351605818886739,0.349917409588292,1.7266654,1.469383125,1.5980242625,0.00168840929844721
gene-LOC111129232,0.444116843350015,0.369549995062531,33.8443125,40.65718125,37.250746875,0.0745668482874839
gene-LOC111129233,NA,NA,NA,NA,NA,NA
gene-LOC111129234,NA,NA,NA,NA,NA,NA
gene-LOC111129235,0.36051248363151,0.482517059680166,0.26932295125,0.24288313,0.256103040625,0.122004576048655
gene-LOC111129236,NA,0.98913192858554,NA,0.23953331125,NA,NA
gene-LOC111129237,NA,NA,NA,NA,NA,NA
gene-LOC111129238,0.084937428930213,0.0991141020610574,44.5097325,45.19581375,44.852773125,0.0141766731308444
gene-LOC111129239,0.0474187384243308,0.0633184909397639,63.72194875,61.963025,62.842486875,0.0158997525154331
gene-LOC111129240,0.275769058977849,0.221315713089363,29.97011125,30.334115,30.152113125,0.0544533458884857
gene-LOC111129241,0.501093787288631,0.553068977136844,0.370120275,0.4290062375,0.39956325625,0.0519751898482136
gene-LOC111129242,0.199805297677331,0.173244793421016,41.83316,43.02546125,42.429310625,0.0265605042563146
gene-LOC111129243,0.169687023818625,0.104864466906046,64.51020125,67.54654375,66.0283725,0.0648225569125793
gene-LOC111129244,0.630864527978191,0.83985910170751,15.742825375,8.8564775,12.2996514375,0.208994573729319
gene-LOC111129245,2.37630472138482,0.856821725319022,4.7914662875,0.50760455,2.64953541875,1.5194829960658
gene-LOC111129246,1.65257062664954,0.268782529438649,0.92839058625,0.579758905,0.754074745625,1.38378809721089
gene-LOC111129247,1.78429717019824,2.14212115760997,2.486106625,1.7133067625,2.09970669375,0.357823987411723
gene-LOC111129248,1.39537348319582,2.7615635423088,7.7453368625,5.9008552125,6.8230960375,1.36619005911298
gene-LOC111129249,0.192261630477517,0.317788358015574,59.68854375,45.22692,52.457731875,0.125526727538057
gene-LOC111129250,NA,NA,NA,NA,NA,NA
gene-LOC111129251,0.226899191590093,0.307528473864966,0.260287325,0.276652,0.2684696625,0.080629282274873
gene-LOC111129252,0.231460847634017,0.366751155374599,0.375948375,0.3579305125,0.36693944375,0.135290307740582
gene-LOC111129253,0.468172013517141,0.345812528871622,0.406241825,0.481229025,0.443735425,0.122359484645519
gene-LOC111129254,0.189512282106771,0.269021069185415,0.2542579375,0.2515586125,0.252908275,0.0795087870786443
gene-LOC111129255,0.0792735558384352,0.0349749673465642,52.64547125,53.9504625,53.297966875,0.0442985884918711
gene-LOC111129256,0.0345458672452491,0.0431095751340185,75.24219375,74.09123,74.666711875,0.00856370788876945
gene-LOC111129257,0.107920224306392,0.0637145113687655,69.89703375,71.0818175,70.489425625,0.0442057129376266
gene-LOC111129258,0.25929089660109,0.29213055917914,0.341315225,0.4151090875,0.37821215625,0.03283966257805
gene-LOC111129259,0.640180980417749,0.88749266922739,4.7558956375,2.2799365375,3.5179160875,0.247311688809641
gene-LOC111129260,0.230602105051928,0.113351556401397,43.54418625,44.98949875,44.2668425,0.117250548650531
gene-LOC111129261,0.265053078801273,0.172105282394799,37.60879375,40.298605,38.953699375,0.0929477964064747
gene-LOC111129262,0.517250947080177,0.388075226570075,11.3948875,11.084529,11.23970825,0.129175720510102
gene-LOC111129263,0.354986725865207,0.201160999536523,13.791805,13.925595875,13.8587004375,0.153825726328685
gene-LOC111129264,0.468723755724699,0.402883482387222,1.162937275,1.411584,1.2872606375,0.0658402733374769
gene-LOC111129265,0.0578040008817004,0.0618732528499148,58.80056375,58.58276875,58.69166625,0.00406925196821434
gene-LOC111129266,0.0589112269743299,0.103093311001872,54.52772375,55.6465675,55.087145625,0.0441820840275422
gene-LOC111129267,0.30508383943236,0.169240473012889,30.64313625,26.3677075,28.505421875,0.135843366419471
gene-LOC111129268,0.852266399021795,1.01249147498339,1.9227185375,1.9110782625,1.9168984,0.160225075961598
gene-LOC111129269,0.24526379873405,0.373036844852914,0.9994412875,0.8647162125,0.93207875,0.127773046118864
gene-LOC111129270,0.323656757853436,0.20333266559219,9.099607625,8.59726825,8.8484379375,0.120324092261247
gene-LOC111129271,0.127981607366867,0.0563393736317744,58.25080875,55.897535,57.074171875,0.0716422337350922
gene-LOC111129272,2.14603157653745,1.51051807596799,2.2046269125,3.1727743375,2.688700625,0.635513500569465
gene-LOC111129273,0.194222589193782,0.608940302751336,0.3406881875,0.6254118,0.48304999375,0.414717713557554
gene-LOC111129274,NA,NA,NA,NA,NA,NA
gene-LOC111129275,1.57384999285109,0.290679652641035,0.742369325,0.4005869625,0.57147814375,1.28317034021006
gene-LOC111129277,0.0637773040554616,0.0854575368713033,56.53549375,53.73937625,55.137435,0.0216802328158416
gene-LOC111129278,1.72718208733599,NA,1.0566248125,NA,NA,NA
gene-LOC111129279,0.079581984080017,0.0965380363722528,61.65430125,62.8074525,62.230876875,0.0169560522922357
gene-LOC111129280,0.0486448833430787,0.043234489393887,55.4285925,53.153345,54.29096875,0.00541039394919172
gene-LOC111129281,0.0748645815287641,0.0641388982389341,42.39107375,42.54415375,42.46761375,0.01072568328983
gene-LOC111129282,0.249664097001176,0.256540252326666,4.3270905,4.28463475,4.305862625,0.00687615532548988
gene-LOC111129283,0.039231626074106,0.0870256410992275,50.423785,49.9236675,50.17372625,0.0477940150251215
gene-LOC111129284,0.587829044351619,0.642903838960436,0.8005718,0.9091970125,0.85488440625,0.0550747946088173
gene-LOC111129285,1.12199967707143,0.567037916162868,0.7483880575,0.27403252125,0.511210289375,0.554961760908561
gene-LOC111129286,0.121617750093971,0.15986533767007,49.914335,51.67950875,50.796921875,0.0382475875760995
gene-LOC111129287,0.165696066447616,0.195883027480059,37.95635125,37.10306375,37.5297075,0.0301869610324433
gene-LOC111129288,0.207563647489368,0.223344058813875,0.4547428375,0.3761206375,0.4154317375,0.0157804113245072
gene-LOC111129289,0.768963156377683,0.948228249413592,0.162414925,0.3899542125,0.27618456875,0.179265093035909
gene-LOC111129290,0.0477399240086838,0.0489219050012219,69.54738,66.94029,68.243835,0.00118198099253806
gene-LOC111129291,0.0270010628893064,0.0373094559341482,65.4287875,63.4000975,64.4144425,0.0103083930448417
gene-LOC111129292,0.323840278903036,0.415774692830804,24.42427875,27.815625,26.119951875,0.0919344139277681
gene-LOC111129293,0.0946918815175558,0.0972408995934651,53.07922,54.09312625,53.586173125,0.00254901807590928
gene-LOC111129294,0.0305384035823139,0.0357088664181143,57.49793125,56.4982575,56.998094375,0.00517046283580041
gene-LOC111129295,0.0582263161402873,0.0508709317532835,72.18491,69.96845125,71.076680625,0.00735538438700379
gene-LOC111129296,0.186096415854719,0.066990432510253,60.3328925,55.62818,57.98053625,0.119105983344466
gene-LOC111129297,0.0427167302278275,0.040689572358607,61.2039575,62.5551025,61.87953,0.0020271578692205
gene-LOC111129298,0.150307324415503,0.0981060742009146,75.1411,78.05021,76.595655,0.0522012502145884
gene-LOC111129299,0.117124416750615,0.0552082956884292,69.46897,71.56796875,70.518469375,0.0619161210621858
gene-LOC111129300,0.102886025949865,0.174918460413575,45.46669875,42.8796775,44.173188125,0.0720324344637107
gene-LOC111129301,0.0580473802342397,0.0400136704043797,54.53926125,54.32876,54.434010625,0.01803370982986
gene-LOC111129302,1.15080045600641,2.54976338768613,0.3589644375,6.798623475,3.57879395625,1.39896293167972
gene-LOC111129303,0.427753854611083,1.94177634964539,1.0101401375,2.257590875,1.63386550625,1.51402249503431
gene-LOC111129304,0.236583808412181,0.260891308168383,1.241099875,1.1529145875,1.19700723125,0.0243074997562015
gene-LOC111129305,0.0939809468807702,0.0959604029245484,50.0024975,50.50321,50.25285375,0.00197945604377825
gene-LOC111129306,0.427521964259604,0.538628866085727,0.3677326375,0.35675645,0.36224454375,0.111106901826124
gene-LOC111129307,0.0804787370037227,0.0707122101505035,51.75746125,53.21221375,52.4848375,0.00976652685321915
gene-LOC111129309,0.223908047575356,0.202402425213664,0.355557225,0.2900589875,0.32280810625,0.0215056223616925
gene-LOC111129310,0.0786865988612432,0.0384360290965914,31.84530125,30.92429125,31.38479625,0.0402505697646518
gene-LOC111129311,0.0787576081531851,0.114503620797213,54.1339,52.56838125,53.351140625,0.0357460126440282
gene-LOC111129312,0.0329539282764289,0.0316541068657359,66.405685,64.29161875,65.348651875,0.00129982141069303
gene-LOC111129313,0.0430755642593143,0.0367261255982427,68.0359725,68.1902825,68.1131275,0.00634943866107155
gene-LOC111129314,0.113800966104451,0.175796335733824,56.907925,56.94652125,56.927223125,0.0619953696293732
gene-LOC111129315,0.149814757242592,0.0926239450409559,68.018675,69.600225,68.80945,0.0571908122016362
gene-LOC111129316,0.0542550290719642,0.0447359853382845,64.46769875,63.9440825,64.205890625,0.00951904373367974
gene-LOC111129317,0.321986424981646,0.320706053832903,0.8027317,0.7196374,0.76118455,0.00128037114874313
gene-LOC111129318,NA,NA,NA,NA,NA,NA
gene-LOC111129319,0.0458171366419612,0.0518553068760534,62.0035625,64.1213175,63.06244,0.00603817023409223
gene-LOC111129320,0.0624372530257122,0.0258830813908483,54.22067,54.20617625,54.213423125,0.0365541716348639
gene-LOC111129321,NA,NA,NA,NA,NA,NA
gene-LOC111129322,1.17413041680355,0.354790066103336,15.8204332875,9.1001861875,12.4603097375,0.819340350700214
gene-LOC111129323,0.909535603321239,1.08905983888841,4.185913125,4.0639645,4.1249388125,0.179524235567175
gene-LOC111129324,1.18077455979996,0.556820661942344,4.1729570125,5.84239565,5.00767633125,0.623953897857619
gene-LOC111129325,1.75315682421257,NA,7.2911056375,NA,NA,NA
gene-LOC111129326,0.558722522041445,0.722524546018791,0.5494211375,0.5523591875,0.5508901625,0.163802023977346
gene-LOC111129327,0.121226422362445,0.162402491589824,45.88563875,43.35702125,44.62133,0.0411760692273789
gene-LOC111129328,0.147171552368644,0.0512410755868969,61.1129425,59.54964625,60.331294375,0.0959304767817467
gene-LOC111129329,0.505869082907713,0.405146672071343,0.3619359575,0.20769596625,0.284815961875,0.10072241083637
gene-LOC111129330,0.688706766817427,0.603763852809476,4.22519925,7.641355875,5.9332775625,0.0849429140079511
gene-LOC111129331,0.0542564270031701,0.0365278680811994,60.954985,59.52849375,60.241739375,0.0177285589219707
gene-LOC111129332,0.446675693383952,0.330803675011512,28.02531375,25.90019875,26.96275625,0.11587201837244
gene-LOC111129333,0.070099724666747,0.0716499514546009,50.578775,47.24934125,48.914058125,0.0015502267878539
gene-LOC111129334,0.0660669162065583,0.0236601781449193,42.465695,44.13518625,43.300440625,0.0424067380616391
gene-LOC111129335,0.0359230811694502,0.0237965386217362,59.0557775,58.506625,58.78120125,0.012126542547714
gene-LOC111129336,NA,1.48836079550413,NA,0.24830543,NA,NA
gene-LOC111129337,0.320477670703219,0.404203441631181,25.936945,22.2641725,24.10055875,0.0837257709279625
gene-LOC111129338,0.158100838164811,0.323010699194443,0.466538775,0.4932139625,0.47987636875,0.164909861029632
gene-LOC111129339,0.0918459215535278,0.0837501613392573,43.4691275,39.76738,41.61825375,0.0080957602142705
gene-LOC111129340,0.128507726243577,0.122259388724105,49.54565125,46.265685,47.905668125,0.00624833751947215
gene-LOC111129341,0.107548299132643,0.09190731714918,39.090535,37.8412525,38.46589375,0.0156409819834627
gene-LOC111129342,0.626670679536507,0.84644993225382,0.20420752625,0.23744858,0.220828053125,0.219779252717313
gene-LOC111129343,0.0400794449816968,0.0515630226232443,57.04448375,55.886345,56.465414375,0.0114835776415476
gene-LOC111129344,1.05891935124373,0.952325261036538,1.0361782875,0.62696365,0.83157096875,0.106594090207188
gene-LOC111129345,0.0402991751120996,0.140266929480478,52.7524925,47.14758375,49.950038125,0.0999677543683781
gene-LOC111129346,0.118395889513163,0.131305462007018,41.09599125,36.887435,38.991713125,0.0129095724938543
gene-LOC111129347,0.911644928586905,2.28123592698492,3.038203525,3.9331504625,3.48567699375,1.36959099839802
gene-LOC111129348,0.0355782670147986,0.057465213984953,63.47959875,61.53659,62.508094375,0.0218869469701544
gene-LOC111129350,0.158367556205173,0.109204271828234,43.77734875,45.21221,44.494779375,0.049163284376939
gene-LOC111129351,0.0482327963892166,0.0532038719425018,57.7354025,54.21993125,55.977666875,0.00497107555328519
gene-LOC111129352,0.355216828447983,1.09649060367377,0.4779081125,0.801788425,0.63984826875,0.741273775225788
